* Measurement data measured by REW V5.31.3
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Apr 18, 2025, 8:25:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: IR window: 0ms left, 2ms right
* Measurement: Piega
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 1000.1221 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
1854.126046, 69.413, 158.2220
1854.492257, 69.421, 158.2244
1854.858468, 69.428, 158.2266
1855.224679, 69.435, 158.2288
1855.590890, 69.443, 158.2310
1855.957101, 69.450, 158.2331
1856.323312, 69.457, 158.2351
1856.689523, 69.465, 158.2371
1857.055734, 69.472, 158.2391
1857.421945, 69.480, 158.2410
1857.788156, 69.487, 158.2428
1858.154367, 69.494, 158.2446
1858.520578, 69.502, 158.2464
1858.886789, 69.509, 158.2481
1859.253000, 69.517, 158.2497
1859.619211, 69.524, 158.2513
1859.985422, 69.531, 158.2529
1860.351633, 69.539, 158.2544
1860.717843, 69.546, 158.2559
1861.084054, 69.554, 158.2572
1861.450265, 69.561, 158.2586
1861.816476, 69.568, 158.2599
1862.182687, 69.576, 158.2612
1862.548898, 69.583, 158.2623
1862.915109, 69.591, 158.2635
1863.281320, 69.598, 158.2646
1863.647531, 69.606, 158.2656
1864.013742, 69.613, 158.2666
1864.379953, 69.620, 158.2676
1864.746164, 69.628, 158.2685
1865.112375, 69.635, 158.2693
1865.478586, 69.643, 158.2701
1865.844797, 69.650, 158.2709
1866.211008, 69.657, 158.2716
1866.577219, 69.665, 158.2722
1866.943430, 69.672, 158.2728
1867.309641, 69.680, 158.2734
1867.675852, 69.687, 158.2739
1868.042063, 69.695, 158.2743
1868.408274, 69.702, 158.2747
1868.774485, 69.709, 158.2750
1869.140696, 69.717, 158.2753
1869.506907, 69.724, 158.2756
1869.873118, 69.732, 158.2758
1870.239329, 69.739, 158.2759
1870.605540, 69.747, 158.2760
1870.971751, 69.754, 158.2761
1871.337962, 69.762, 158.2761
1871.704172, 69.769, 158.2760
1872.070383, 69.776, 158.2759
1872.436594, 69.784, 158.2758
1872.802805, 69.791, 158.2756
1873.169016, 69.799, 158.2753
1873.535227, 69.806, 158.2750
1873.901438, 69.814, 158.2746
1874.267649, 69.821, 158.2742
1874.633860, 69.829, 158.2738
1875.000071, 69.836, 158.2733
1875.366282, 69.843, 158.2728
1875.732493, 69.851, 158.2721
1876.098704, 69.858, 158.2715
1876.464915, 69.866, 158.2708
1876.831126, 69.873, 158.2700
1877.197337, 69.881, 158.2692
1877.563548, 69.888, 158.2684
1877.929759, 69.896, 158.2675
1878.295970, 69.903, 158.2666
1878.662181, 69.911, 158.2655
1879.028392, 69.918, 158.2645
1879.394603, 69.925, 158.2634
1879.760814, 69.933, 158.2622
1880.127025, 69.940, 158.2611
1880.493236, 69.948, 158.2598
1880.859447, 69.955, 158.2585
1881.225658, 69.963, 158.2571
1881.591869, 69.970, 158.2558
1881.958080, 69.978, 158.2543
1882.324291, 69.985, 158.2528
1882.690502, 69.993, 158.2513
1883.056712, 70.000, 158.2497
1883.422923, 70.007, 158.2480
1883.789134, 70.015, 158.2463
1884.155345, 70.022, 158.2446
1884.521556, 70.030, 158.2428
1884.887767, 70.037, 158.2410
1885.253978, 70.045, 158.2391
1885.620189, 70.052, 158.2372
1885.986400, 70.060, 158.2352
1886.352611, 70.067, 158.2331
1886.718822, 70.075, 158.2310
1887.085033, 70.082, 158.2289
1887.451244, 70.089, 158.2267
1887.817455, 70.097, 158.2245
1888.183666, 70.104, 158.2222
1888.549877, 70.112, 158.2198
1888.916088, 70.119, 158.2175
1889.282299, 70.127, 158.2151
1889.648510, 70.134, 158.2126
1890.014721, 70.142, 158.2101
1890.380932, 70.149, 158.2075
1890.747143, 70.157, 158.2049
1891.113354, 70.164, 158.2022
1891.479565, 70.171, 158.1995
1891.845776, 70.179, 158.1967
1892.211987, 70.186, 158.1940
1892.578198, 70.194, 158.1911
1892.944409, 70.201, 158.1882
1893.310620, 70.209, 158.1852
1893.676831, 70.216, 158.1822
1894.043041, 70.224, 158.1791
1894.409252, 70.231, 158.1760
1894.775463, 70.239, 158.1729
1895.141674, 70.246, 158.1697
1895.507885, 70.253, 158.1664
1895.874096, 70.261, 158.1631
1896.240307, 70.268, 158.1598
1896.606518, 70.276, 158.1564
1896.972729, 70.283, 158.1530
1897.338940, 70.291, 158.1495
1897.705151, 70.298, 158.1459
1898.071362, 70.306, 158.1424
1898.437573, 70.313, 158.1387
1898.803784, 70.320, 158.1351
1899.169995, 70.328, 158.1313
1899.536206, 70.335, 158.1276
1899.902417, 70.343, 158.1237
1900.268628, 70.350, 158.1199
1900.634839, 70.358, 158.1160
1901.001050, 70.365, 158.1120
1901.367261, 70.373, 158.1080
1901.733472, 70.380, 158.1039
1902.099683, 70.387, 158.0998
1902.465894, 70.395, 158.0957
1902.832105, 70.402, 158.0915
1903.198316, 70.410, 158.0872
1903.564527, 70.417, 158.0829
1903.930738, 70.425, 158.0786
1904.296949, 70.432, 158.0742
1904.663160, 70.439, 158.0698
1905.029371, 70.447, 158.0653
1905.395581, 70.454, 158.0608
1905.761792, 70.462, 158.0562
1906.128003, 70.469, 158.0515
1906.494214, 70.477, 158.0469
1906.860425, 70.484, 158.0422
1907.226636, 70.491, 158.0374
1907.592847, 70.499, 158.0326
1907.959058, 70.506, 158.0278
1908.325269, 70.514, 158.0229
1908.691480, 70.521, 158.0179
1909.057691, 70.528, 158.0129
1909.423902, 70.536, 158.0079
1909.790113, 70.543, 158.0028
1910.156324, 70.551, 157.9977
1910.522535, 70.558, 157.9925
1910.888746, 70.566, 157.9873
1911.254957, 70.573, 157.9820
1911.621168, 70.580, 157.9767
1911.987379, 70.588, 157.9713
1912.353590, 70.595, 157.9659
1912.719801, 70.603, 157.9605
1913.086012, 70.610, 157.9550
1913.452223, 70.617, 157.9494
1913.818434, 70.625, 157.9438
1914.184645, 70.632, 157.9382
1914.550856, 70.640, 157.9325
1914.917067, 70.647, 157.9268
1915.283278, 70.654, 157.9210
1915.649489, 70.662, 157.9152
1916.015700, 70.669, 157.9093
1916.381911, 70.677, 157.9034
1916.748121, 70.684, 157.8975
1917.114332, 70.691, 157.8915
1917.480543, 70.699, 157.8854
1917.846754, 70.706, 157.8793
1918.212965, 70.713, 157.8732
1918.579176, 70.721, 157.8671
1918.945387, 70.728, 157.8608
1919.311598, 70.736, 157.8545
1919.677809, 70.743, 157.8482
1920.044020, 70.750, 157.8419
1920.410231, 70.758, 157.8355
1920.776442, 70.765, 157.8290
1921.142653, 70.772, 157.8225
1921.508864, 70.780, 157.8160
1921.875075, 70.787, 157.8094
1922.241286, 70.795, 157.8028
1922.607497, 70.802, 157.7961
1922.973708, 70.809, 157.7894
1923.339919, 70.817, 157.7827
1923.706130, 70.824, 157.7758
1924.072341, 70.831, 157.7690
1924.438552, 70.839, 157.7621
1924.804763, 70.846, 157.7552
1925.170974, 70.853, 157.7482
1925.537185, 70.861, 157.7412
1925.903396, 70.868, 157.7341
1926.269607, 70.875, 157.7270
1926.635818, 70.883, 157.7199
1927.002029, 70.890, 157.7127
1927.368240, 70.897, 157.7054
1927.734450, 70.905, 157.6982
1928.100661, 70.912, 157.6908
1928.466872, 70.919, 157.6835
1928.833083, 70.927, 157.6761
1929.199294, 70.934, 157.6686
1929.565505, 70.941, 157.6611
1929.931716, 70.949, 157.6535
1930.297927, 70.956, 157.6460
1930.664138, 70.963, 157.6383
1931.030349, 70.971, 157.6306
1931.396560, 70.978, 157.6229
1931.762771, 70.985, 157.6152
1932.128982, 70.993, 157.6074
1932.495193, 71.000, 157.5995
1932.861404, 71.007, 157.5917
1933.227615, 71.014, 157.5837
1933.593826, 71.022, 157.5758
1933.960037, 71.029, 157.5678
1934.326248, 71.036, 157.5597
1934.692459, 71.044, 157.5516
1935.058670, 71.051, 157.5435
1935.424881, 71.058, 157.5353
1935.791092, 71.065, 157.5271
1936.157303, 71.073, 157.5188
1936.523514, 71.080, 157.5105
1936.889725, 71.087, 157.5022
1937.255936, 71.095, 157.4938
1937.622147, 71.102, 157.4854
1937.988358, 71.109, 157.4769
1938.354569, 71.116, 157.4684
1938.720780, 71.124, 157.4598
1939.086990, 71.131, 157.4512
1939.453201, 71.138, 157.4426
1939.819412, 71.146, 157.4339
1940.185623, 71.153, 157.4251
1940.551834, 71.160, 157.4164
1940.918045, 71.168, 157.4076
1941.284256, 71.175, 157.3987
1941.650467, 71.182, 157.3898
1942.016678, 71.190, 157.3809
1942.382889, 71.197, 157.3719
1942.749100, 71.204, 157.3629
1943.115311, 71.212, 157.3539
1943.481522, 71.219, 157.3448
1943.847733, 71.226, 157.3356
1944.213944, 71.233, 157.3264
1944.580155, 71.241, 157.3172
1944.946366, 71.248, 157.3080
1945.312577, 71.255, 157.2987
1945.678788, 71.263, 157.2894
1946.044999, 71.270, 157.2800
1946.411210, 71.277, 157.2706
1946.777421, 71.285, 157.2611
1947.143632, 71.292, 157.2516
1947.509843, 71.299, 157.2421
1947.876054, 71.306, 157.2325
1948.242265, 71.314, 157.2229
1948.608476, 71.321, 157.2132
1948.974687, 71.328, 157.2035
1949.340898, 71.336, 157.1938
1949.707109, 71.343, 157.1840
1950.073319, 71.350, 157.1742
1950.439530, 71.357, 157.1643
1950.805741, 71.365, 157.1544
1951.171952, 71.372, 157.1445
1951.538163, 71.379, 157.1345
1951.904374, 71.386, 157.1245
1952.270585, 71.394, 157.1144
1952.636796, 71.401, 157.1043
1953.003007, 71.408, 157.0942
1953.369218, 71.415, 157.0840
1953.735429, 71.423, 157.0738
1954.101640, 71.430, 157.0635
1954.467851, 71.437, 157.0533
1954.834062, 71.444, 157.0429
1955.200273, 71.452, 157.0325
1955.566484, 71.459, 157.0221
1955.932695, 71.466, 157.0117
1956.298906, 71.473, 157.0012
1956.665117, 71.480, 156.9907
1957.031328, 71.488, 156.9801
1957.397539, 71.495, 156.9695
1957.763750, 71.502, 156.9589
1958.129961, 71.509, 156.9482
1958.496172, 71.517, 156.9375
1958.862383, 71.524, 156.9267
1959.228594, 71.531, 156.9160
1959.594805, 71.538, 156.9051
1959.961016, 71.545, 156.8942
1960.327227, 71.552, 156.8833
1960.693438, 71.560, 156.8724
1961.059649, 71.567, 156.8614
1961.425859, 71.574, 156.8504
1961.792070, 71.581, 156.8393
1962.158281, 71.588, 156.8282
1962.524492, 71.596, 156.8171
1962.890703, 71.603, 156.8059
1963.256914, 71.610, 156.7947
1963.623125, 71.617, 156.7835
1963.989336, 71.624, 156.7722
1964.355547, 71.631, 156.7609
1964.721758, 71.638, 156.7495
1965.087969, 71.646, 156.7381
1965.454180, 71.653, 156.7267
1965.820391, 71.660, 156.7152
1966.186602, 71.667, 156.7037
1966.552813, 71.674, 156.6921
1966.919024, 71.681, 156.6806
1967.285235, 71.688, 156.6689
1967.651446, 71.696, 156.6573
1968.017657, 71.703, 156.6456
1968.383868, 71.710, 156.6339
1968.750079, 71.717, 156.6221
1969.116290, 71.724, 156.6103
1969.482501, 71.731, 156.5984
1969.848712, 71.738, 156.5866
1970.214923, 71.745, 156.5747
1970.581134, 71.752, 156.5627
1970.947345, 71.760, 156.5507
1971.313556, 71.767, 156.5387
1971.679767, 71.774, 156.5267
1972.045978, 71.781, 156.5146
1972.412189, 71.788, 156.5024
1972.778399, 71.795, 156.4903
1973.144610, 71.802, 156.4780
1973.510821, 71.809, 156.4658
1973.877032, 71.816, 156.4536
1974.243243, 71.823, 156.4412
1974.609454, 71.830, 156.4289
1974.975665, 71.837, 156.4165
1975.341876, 71.844, 156.4041
1975.708087, 71.851, 156.3916
1976.074298, 71.859, 156.3792
1976.440509, 71.866, 156.3666
1976.806720, 71.873, 156.3541
1977.172931, 71.880, 156.3415
1977.539142, 71.887, 156.3289
1977.905353, 71.894, 156.3162
1978.271564, 71.901, 156.3035
1978.637775, 71.908, 156.2908
1979.003986, 71.915, 156.2780
1979.370197, 71.922, 156.2652
1979.736408, 71.929, 156.2524
1980.102619, 71.936, 156.2395
1980.468830, 71.943, 156.2266
1980.835041, 71.950, 156.2136
1981.201252, 71.957, 156.2007
1981.567463, 71.964, 156.1877
1981.933674, 71.971, 156.1746
1982.299885, 71.978, 156.1615
1982.666096, 71.985, 156.1484
1983.032307, 71.992, 156.1353
1983.398518, 71.999, 156.1221
1983.764728, 72.006, 156.1089
1984.130939, 72.013, 156.0956
1984.497150, 72.020, 156.0823
1984.863361, 72.027, 156.0690
1985.229572, 72.033, 156.0556
1985.595783, 72.040, 156.0422
1985.961994, 72.047, 156.0288
1986.328205, 72.054, 156.0154
1986.694416, 72.061, 156.0019
1987.060627, 72.068, 155.9884
1987.426838, 72.075, 155.9748
1987.793049, 72.082, 155.9612
1988.159260, 72.088, 155.9476
1988.525471, 72.095, 155.9339
1988.891682, 72.102, 155.9202
1989.257893, 72.109, 155.9065
1989.624104, 72.116, 155.8928
1989.990315, 72.123, 155.8790
1990.356526, 72.129, 155.8652
1990.722737, 72.136, 155.8513
1991.088948, 72.143, 155.8374
1991.455159, 72.150, 155.8235
1991.821370, 72.157, 155.8095
1992.187581, 72.164, 155.7955
1992.553792, 72.170, 155.7815
1992.920003, 72.177, 155.7675
1993.286214, 72.184, 155.7534
1993.652425, 72.191, 155.7392
1994.018636, 72.198, 155.7251
1994.384847, 72.204, 155.7109
1994.751058, 72.211, 155.6967
1995.117268, 72.218, 155.6824
1995.483479, 72.225, 155.6682
1995.849690, 72.231, 155.6538
1996.215901, 72.238, 155.6395
1996.582112, 72.245, 155.6251
1996.948323, 72.252, 155.6107
1997.314534, 72.259, 155.5963
1997.680745, 72.265, 155.5818
1998.046956, 72.272, 155.5672
1998.413167, 72.279, 155.5527
1998.779378, 72.286, 155.5381
1999.145589, 72.292, 155.5235
1999.511800, 72.299, 155.5089
1999.878011, 72.306, 155.4942
2000.244222, 72.312, 155.4795
2000.610433, 72.319, 155.4648
2000.976644, 72.326, 155.4500
2001.342855, 72.333, 155.4352
2001.709066, 72.339, 155.4204
2002.075277, 72.346, 155.4055
2002.441488, 72.353, 155.3907
2002.807699, 72.359, 155.3757
2003.173910, 72.366, 155.3608
2003.540121, 72.373, 155.3458
2003.906332, 72.380, 155.3308
2004.272543, 72.386, 155.3158
2004.638754, 72.393, 155.3007
2005.004965, 72.400, 155.2856
2005.371176, 72.406, 155.2704
2005.737387, 72.413, 155.2552
2006.103597, 72.420, 155.2401
2006.469808, 72.426, 155.2248
2006.836019, 72.433, 155.2095
2007.202230, 72.440, 155.1943
2007.568441, 72.446, 155.1789
2007.934652, 72.453, 155.1636
2008.300863, 72.460, 155.1482
2008.667074, 72.466, 155.1328
2009.033285, 72.473, 155.1173
2009.399496, 72.479, 155.1019
2009.765707, 72.486, 155.0864
2010.131918, 72.493, 155.0708
2010.498129, 72.499, 155.0553
2010.864340, 72.506, 155.0396
2011.230551, 72.513, 155.0240
2011.596762, 72.519, 155.0084
2011.962973, 72.526, 154.9927
2012.329184, 72.532, 154.9770
2012.695395, 72.539, 154.9612
2013.061606, 72.546, 154.9454
2013.427817, 72.552, 154.9296
2013.794028, 72.559, 154.9138
2014.160239, 72.565, 154.8979
2014.526450, 72.572, 154.8820
2014.892661, 72.578, 154.8661
2015.258872, 72.585, 154.8502
2015.625083, 72.592, 154.8342
2015.991294, 72.598, 154.8182
2016.357505, 72.605, 154.8021
2016.723716, 72.611, 154.7860
2017.089927, 72.618, 154.7699
2017.456137, 72.624, 154.7538
2017.822348, 72.631, 154.7376
2018.188559, 72.637, 154.7215
2018.554770, 72.644, 154.7052
2018.920981, 72.650, 154.6890
2019.287192, 72.657, 154.6727
2019.653403, 72.663, 154.6564
2020.019614, 72.670, 154.6401
2020.385825, 72.677, 154.6237
2020.752036, 72.683, 154.6073
2021.118247, 72.690, 154.5909
2021.484458, 72.696, 154.5744
2021.850669, 72.703, 154.5580
2022.216880, 72.709, 154.5414
2022.583091, 72.715, 154.5249
2022.949302, 72.722, 154.5083
2023.315513, 72.728, 154.4918
2023.681724, 72.735, 154.4751
2024.047935, 72.741, 154.4585
2024.414146, 72.748, 154.4418
2024.780357, 72.754, 154.4251
2025.146568, 72.761, 154.4084
2025.512779, 72.767, 154.3916
2025.878990, 72.774, 154.3748
2026.245201, 72.780, 154.3580
2026.611412, 72.787, 154.3411
2026.977623, 72.793, 154.3243
2027.343834, 72.799, 154.3074
2027.710045, 72.806, 154.2904
2028.076256, 72.812, 154.2735
2028.442466, 72.819, 154.2565
2028.808677, 72.825, 154.2395
2029.174888, 72.832, 154.2224
2029.541099, 72.838, 154.2054
2029.907310, 72.844, 154.1883
2030.273521, 72.851, 154.1712
2030.639732, 72.857, 154.1540
2031.005943, 72.863, 154.1368
2031.372154, 72.870, 154.1196
2031.738365, 72.876, 154.1024
2032.104576, 72.883, 154.0851
2032.470787, 72.889, 154.0678
2032.836998, 72.895, 154.0505
2033.203209, 72.902, 154.0332
2033.569420, 72.908, 154.0158
2033.935631, 72.914, 153.9984
2034.301842, 72.921, 153.9810
2034.668053, 72.927, 153.9635
2035.034264, 72.933, 153.9460
2035.400475, 72.940, 153.9285
2035.766686, 72.946, 153.9110
2036.132897, 72.952, 153.8934
2036.499108, 72.959, 153.8759
2036.865319, 72.965, 153.8582
2037.231530, 72.971, 153.8406
2037.597741, 72.978, 153.8229
2037.963952, 72.984, 153.8053
2038.330163, 72.990, 153.7875
2038.696374, 72.997, 153.7698
2039.062585, 73.003, 153.7520
2039.428796, 73.009, 153.7342
2039.795006, 73.015, 153.7164
2040.161217, 73.022, 153.6986
2040.527428, 73.028, 153.6807
2040.893639, 73.034, 153.6628
2041.259850, 73.041, 153.6448
2041.626061, 73.047, 153.6269
2041.992272, 73.053, 153.6089
2042.358483, 73.059, 153.5909
2042.724694, 73.066, 153.5729
2043.090905, 73.072, 153.5548
2043.457116, 73.078, 153.5367
2043.823327, 73.084, 153.5186
2044.189538, 73.091, 153.5005
2044.555749, 73.097, 153.4823
2044.921960, 73.103, 153.4641
2045.288171, 73.109, 153.4459
2045.654382, 73.115, 153.4277
2046.020593, 73.122, 153.4094
2046.386804, 73.128, 153.3911
2046.753015, 73.134, 153.3728
2047.119226, 73.140, 153.3545
2047.485437, 73.146, 153.3361
2047.851648, 73.153, 153.3177
2048.217859, 73.159, 153.2993
2048.584070, 73.165, 153.2809
2048.950281, 73.171, 153.2624
2049.316492, 73.177, 153.2439
2049.682703, 73.183, 153.2254
2050.048914, 73.190, 153.2068
2050.415125, 73.196, 153.1883
2050.781336, 73.202, 153.1697
2051.147546, 73.208, 153.1511
2051.513757, 73.214, 153.1324
2051.879968, 73.220, 153.1138
2052.246179, 73.227, 153.0951
2052.612390, 73.233, 153.0764
2052.978601, 73.239, 153.0576
2053.344812, 73.245, 153.0389
2053.711023, 73.251, 153.0201
2054.077234, 73.257, 153.0013
2054.443445, 73.263, 152.9824
2054.809656, 73.269, 152.9635
2055.175867, 73.275, 152.9447
2055.542078, 73.281, 152.9258
2055.908289, 73.288, 152.9068
2056.274500, 73.294, 152.8878
2056.640711, 73.300, 152.8689
2057.006922, 73.306, 152.8499
2057.373133, 73.312, 152.8308
2057.739344, 73.318, 152.8118
2058.105555, 73.324, 152.7927
2058.471766, 73.330, 152.7736
2058.837977, 73.336, 152.7545
2059.204188, 73.342, 152.7353
2059.570399, 73.348, 152.7161
2059.936610, 73.354, 152.6969
2060.302821, 73.360, 152.6777
2060.669032, 73.366, 152.6584
2061.035243, 73.372, 152.6392
2061.401454, 73.378, 152.6199
2061.767665, 73.384, 152.6006
2062.133875, 73.390, 152.5812
2062.500086, 73.396, 152.5619
2062.866297, 73.402, 152.5424
2063.232508, 73.408, 152.5230
2063.598719, 73.414, 152.5036
2063.964930, 73.420, 152.4841
2064.331141, 73.426, 152.4646
2064.697352, 73.432, 152.4452
2065.063563, 73.438, 152.4256
2065.429774, 73.444, 152.4061
2065.795985, 73.450, 152.3865
2066.162196, 73.456, 152.3669
2066.528407, 73.462, 152.3473
2066.894618, 73.468, 152.3276
2067.260829, 73.474, 152.3080
2067.627040, 73.480, 152.2883
2067.993251, 73.486, 152.2686
2068.359462, 73.492, 152.2488
2068.725673, 73.498, 152.2290
2069.091884, 73.504, 152.2093
2069.458095, 73.509, 152.1895
2069.824306, 73.515, 152.1696
2070.190517, 73.521, 152.1498
2070.556728, 73.527, 152.1299
2070.922939, 73.533, 152.1100
2071.289150, 73.539, 152.0901
2071.655361, 73.545, 152.0702
2072.021572, 73.551, 152.0502
2072.387783, 73.557, 152.0302
2072.753994, 73.562, 152.0102
2073.120205, 73.568, 151.9901
2073.486415, 73.574, 151.9701
2073.852626, 73.580, 151.9500
2074.218837, 73.586, 151.9299
2074.585048, 73.592, 151.9098
2074.951259, 73.598, 151.8897
2075.317470, 73.603, 151.8695
2075.683681, 73.609, 151.8493
2076.049892, 73.615, 151.8291
2076.416103, 73.621, 151.8089
2076.782314, 73.627, 151.7886
2077.148525, 73.633, 151.7684
2077.514736, 73.638, 151.7480
2077.880947, 73.644, 151.7278
2078.247158, 73.650, 151.7074
2078.613369, 73.656, 151.6871
2078.979580, 73.662, 151.6667
2079.345791, 73.667, 151.6463
2079.712002, 73.673, 151.6258
2080.078213, 73.679, 151.6054
2080.444424, 73.685, 151.5849
2080.810635, 73.691, 151.5644
2081.176846, 73.697, 151.5439
2081.543057, 73.703, 151.5234
2081.909268, 73.708, 151.5028
2082.275479, 73.714, 151.4823
2082.641690, 73.720, 151.4617
2083.007901, 73.726, 151.4411
2083.374112, 73.732, 151.4204
2083.740323, 73.737, 151.3998
2084.106534, 73.743, 151.3791
2084.472744, 73.749, 151.3584
2084.838955, 73.755, 151.3377
2085.205166, 73.761, 151.3169
2085.571377, 73.766, 151.2962
2085.937588, 73.772, 151.2754
2086.303799, 73.778, 151.2546
2086.670010, 73.784, 151.2337
2087.036221, 73.789, 151.2129
2087.402432, 73.795, 151.1920
2087.768643, 73.801, 151.1711
2088.134854, 73.807, 151.1502
2088.501065, 73.812, 151.1293
2088.867276, 73.818, 151.1084
2089.233487, 73.824, 151.0874
2089.599698, 73.830, 151.0664
2089.965909, 73.835, 151.0454
2090.332120, 73.841, 151.0244
2090.698331, 73.847, 151.0033
2091.064542, 73.852, 150.9822
2091.430753, 73.858, 150.9611
2091.796964, 73.864, 150.9400
2092.163175, 73.869, 150.9189
2092.529386, 73.875, 150.8977
2092.895597, 73.881, 150.8766
2093.261808, 73.886, 150.8553
2093.628019, 73.892, 150.8341
2093.994230, 73.898, 150.8129
2094.360441, 73.903, 150.7917
2094.726652, 73.909, 150.7704
2095.092863, 73.915, 150.7491
2095.459074, 73.920, 150.7278
2095.825284, 73.926, 150.7065
2096.191495, 73.932, 150.6851
2096.557706, 73.937, 150.6638
2096.923917, 73.943, 150.6424
2097.290128, 73.949, 150.6210
2097.656339, 73.954, 150.5995
2098.022550, 73.960, 150.5781
2098.388761, 73.965, 150.5566
2098.754972, 73.971, 150.5351
2099.121183, 73.977, 150.5136
2099.487394, 73.982, 150.4921
2099.853605, 73.988, 150.4706
2100.219816, 73.993, 150.4490
2100.586027, 73.999, 150.4274
2100.952238, 74.004, 150.4058
2101.318449, 74.010, 150.3842
2101.684660, 74.015, 150.3626
2102.050871, 74.021, 150.3409
2102.417082, 74.027, 150.3192
2102.783293, 74.032, 150.2975
2103.149504, 74.038, 150.2758
2103.515715, 74.043, 150.2541
2103.881926, 74.049, 150.2323
2104.248137, 74.054, 150.2106
2104.614348, 74.060, 150.1888
2104.980559, 74.065, 150.1670
2105.346770, 74.071, 150.1451
2105.712981, 74.076, 150.1233
2106.079192, 74.082, 150.1014
2106.445403, 74.087, 150.0795
